UserID,Role,Round,Total,move,gameType
5b5e3869-b416-4752-8d23-f1be7bba8348,second,1,10,,dictator
5b5e3869-b416-4752-8d23-f1be7bba8348,first,1,10,5.0,dictator
5b5e3869-b416-4752-8d23-f1be7bba8348,first,1,10,5.0,dictator
5b5e3869-b416-4752-8d23-f1be7bba8348,second,1,10,,dictator
d81b0fa0-2dd5-4636-90b5-cdfbed67d00e,first,1,10,2.0,dictator
d81b0fa0-2dd5-4636-90b5-cdfbed67d00e,second,1,10,,dictator
d81b0fa0-2dd5-4636-90b5-cdfbed67d00e,second,1,10,,dictator
d81b0fa0-2dd5-4636-90b5-cdfbed67d00e,first,1,10,5.0,dictator
5eb5adf7-74e6-4e1f-9d69-e59f50af65dc,second,1,10,,dictator
5eb5adf7-74e6-4e1f-9d69-e59f50af65dc,first,1,10,0.0,dictator
5eb5adf7-74e6-4e1f-9d69-e59f50af65dc,first,1,10,0.0,dictator
5eb5adf7-74e6-4e1f-9d69-e59f50af65dc,second,1,10,,dictator
a0d163fb-8c6d-445a-88b8-c1753fed0abf,first,1,10,2.0,dictator
a0d163fb-8c6d-445a-88b8-c1753fed0abf,second,1,10,,dictator
a0d163fb-8c6d-445a-88b8-c1753fed0abf,second,1,10,,dictator
a0d163fb-8c6d-445a-88b8-c1753fed0abf,first,1,10,5.0,dictator
b3b92690-a225-426f-ab59-37d35a604d5b,first,1,10,0.0,dictator
b3b92690-a225-426f-ab59-37d35a604d5b,second,1,10,,dictator
b3b92690-a225-426f-ab59-37d35a604d5b,second,1,10,,dictator
b3b92690-a225-426f-ab59-37d35a604d5b,first,1,10,0.0,dictator
1e3c5ef1-1d81-44bf-9d4c-5669c3e24912,second,1,10,,dictator
1e3c5ef1-1d81-44bf-9d4c-5669c3e24912,first,1,10,0.0,dictator
1e3c5ef1-1d81-44bf-9d4c-5669c3e24912,first,1,10,0.0,dictator
06eb1d3d-8a16-4fdb-885e-b7cbf2c85a8f,second,1,0,,dictator
06eb1d3d-8a16-4fdb-885e-b7cbf2c85a8f,second,1,10,,dictator
06eb1d3d-8a16-4fdb-885e-b7cbf2c85a8f,first,1,10,5.0,dictator
06eb1d3d-8a16-4fdb-885e-b7cbf2c85a8f,first,1,10,5.0,dictator
3cd6b417-9f19-4ebe-a1ff-bc64ffa58853,second,1,10,,dictator
3cd6b417-9f19-4ebe-a1ff-bc64ffa58853,first,1,10,2.0,dictator
3cd6b417-9f19-4ebe-a1ff-bc64ffa58853,first,1,10,5.0,dictator
3cd6b417-9f19-4ebe-a1ff-bc64ffa58853,second,1,10,,dictator
353b2436-1cfd-4da4-a250-71edf71ceaaf,second,1,10,,dictator
353b2436-1cfd-4da4-a250-71edf71ceaaf,first,1,10,0.0,dictator
353b2436-1cfd-4da4-a250-71edf71ceaaf,first,1,10,0.0,dictator
353b2436-1cfd-4da4-a250-71edf71ceaaf,first,1,10,0.0,dictator
1d4190bd-eb12-4a66-a9a1-fe1cdb0574a0,first,1,10,0.0,dictator
1d4190bd-eb12-4a66-a9a1-fe1cdb0574a0,second,1,10,,dictator
1d4190bd-eb12-4a66-a9a1-fe1cdb0574a0,second,1,10,,dictator
1d4190bd-eb12-4a66-a9a1-fe1cdb0574a0,first,1,10,2.0,dictator
59e771df-0cc6-4aa9-97a9-a6fdfedeedb0,first,1,10,4.0,dictator
59e771df-0cc6-4aa9-97a9-a6fdfedeedb0,first,1,10,5.0,dictator
59e771df-0cc6-4aa9-97a9-a6fdfedeedb0,second,1,10,,dictator
59e771df-0cc6-4aa9-97a9-a6fdfedeedb0,second,1,10,,dictator
b73a14b4-ff77-4659-aead-12e1afff7f5d,first,1,10,6.0,dictator
b73a14b4-ff77-4659-aead-12e1afff7f5d,second,1,10,,dictator
b73a14b4-ff77-4659-aead-12e1afff7f5d,second,1,10,,dictator
b73a14b4-ff77-4659-aead-12e1afff7f5d,first,1,10,6.0,dictator
28e5bcad-951a-44af-b562-682dd8c754ec,first,1,10,0.0,dictator
28e5bcad-951a-44af-b562-682dd8c754ec,second,1,10,,dictator
28e5bcad-951a-44af-b562-682dd8c754ec,second,1,10,,dictator
28e5bcad-951a-44af-b562-682dd8c754ec,first,1,10,1.0,dictator
201c7f24-faf8-47ab-a5ae-0861de199fb6,second,1,10,,dictator
201c7f24-faf8-47ab-a5ae-0861de199fb6,first,1,10,5.0,dictator
201c7f24-faf8-47ab-a5ae-0861de199fb6,first,1,10,5.0,dictator
201c7f24-faf8-47ab-a5ae-0861de199fb6,second,1,10,,dictator
3e3a81be-3aeb-4bf3-998d-35f4c3f414fd,second,1,10,,dictator
3e3a81be-3aeb-4bf3-998d-35f4c3f414fd,first,1,10,0.0,dictator
3e3a81be-3aeb-4bf3-998d-35f4c3f414fd,first,1,10,0.0,dictator
3e3a81be-3aeb-4bf3-998d-35f4c3f414fd,second,1,10,,dictator
96a06058-4696-4b9e-9c8a-fd56b9189248,second,1,10,,dictator
96a06058-4696-4b9e-9c8a-fd56b9189248,second,1,10,,dictator
96a06058-4696-4b9e-9c8a-fd56b9189248,first,1,10,2.0,dictator
e9386d94-8880-4497-a2e5-27cb5faa1ac0,second,1,10,,dictator
e9386d94-8880-4497-a2e5-27cb5faa1ac0,second,1,10,,dictator
e9386d94-8880-4497-a2e5-27cb5faa1ac0,first,1,10,3.0,dictator
e9386d94-8880-4497-a2e5-27cb5faa1ac0,first,1,10,0.0,dictator
ba7037b6-47f6-4f2c-846c-e9682870c0a5,first,1,7,0.0,dictator
ba7037b6-47f6-4f2c-846c-e9682870c0a5,second,1,10,,dictator
ba7037b6-47f6-4f2c-846c-e9682870c0a5,first,1,6,0.0,dictator
ba7037b6-47f6-4f2c-846c-e9682870c0a5,first,1,10,2.0,dictator
ce33f6b8-af26-4a86-9ba6-6187ff357582,second,1,10,,dictator
ce33f6b8-af26-4a86-9ba6-6187ff357582,second,1,10,,dictator
ce33f6b8-af26-4a86-9ba6-6187ff357582,first,1,10,7.0,dictator
ce33f6b8-af26-4a86-9ba6-6187ff357582,first,1,10,5.0,dictator
90a84a6e-0663-4bd5-a171-3f40ae886b82,second,1,10,,dictator
90a84a6e-0663-4bd5-a171-3f40ae886b82,second,1,10,,dictator
90a84a6e-0663-4bd5-a171-3f40ae886b82,first,1,10,3.0,dictator
90a84a6e-0663-4bd5-a171-3f40ae886b82,first,1,10,2.0,dictator
d84d705f-8cc4-4784-bea2-702becfb1c47,second,1,10,,dictator
d84d705f-8cc4-4784-bea2-702becfb1c47,first,1,10,1.0,dictator
d84d705f-8cc4-4784-bea2-702becfb1c47,second,1,10,,dictator
12d78b8b-9b71-40da-bd63-00cb27716b55,first,1,10,0.0,dictator
12d78b8b-9b71-40da-bd63-00cb27716b55,first,1,10,5.0,dictator
12d78b8b-9b71-40da-bd63-00cb27716b55,second,1,10,,dictator
12d78b8b-9b71-40da-bd63-00cb27716b55,second,1,10,,dictator
c6874002-39af-4557-ae06-06317f6d09ac,first,1,10,0.0,dictator
c6874002-39af-4557-ae06-06317f6d09ac,second,1,10,,dictator
c6874002-39af-4557-ae06-06317f6d09ac,second,1,10,,dictator
c6874002-39af-4557-ae06-06317f6d09ac,first,1,10,0.0,dictator
795ae876-7226-43bf-ba1a-ad1151e415c0,first,1,10,2.0,dictator
795ae876-7226-43bf-ba1a-ad1151e415c0,first,1,10,5.0,dictator
795ae876-7226-43bf-ba1a-ad1151e415c0,second,1,10,,dictator
795ae876-7226-43bf-ba1a-ad1151e415c0,second,1,10,,dictator
bb77fac4-2914-452c-a31b-a9d022115384,second,1,10,,dictator
bb77fac4-2914-452c-a31b-a9d022115384,first,1,10,3.0,dictator
bb77fac4-2914-452c-a31b-a9d022115384,first,1,10,2.0,dictator
bb77fac4-2914-452c-a31b-a9d022115384,second,1,10,,dictator
c4ea7644-384e-4439-8973-d1d3bf63908e,first,1,10,3.0,dictator
6684225e-781c-4cec-993b-b0302201eb27,second,1,100,,dictator
6684225e-781c-4cec-993b-b0302201eb27,first,1,100,25.0,dictator
6684225e-781c-4cec-993b-b0302201eb27,first,1,100,0.0,dictator
6684225e-781c-4cec-993b-b0302201eb27,second,1,100,,dictator
6684225e-781c-4cec-993b-b0302201eb27,first,1,100,20.0,dictator
6684225e-781c-4cec-993b-b0302201eb27,first,1,100,40.0,dictator
9e9d1fc3-0c8a-421e-bfd1-d35ee0bb634b,second,1,100,,dictator
9e9d1fc3-0c8a-421e-bfd1-d35ee0bb634b,first,1,100,50.0,dictator
9e9d1fc3-0c8a-421e-bfd1-d35ee0bb634b,second,1,100,,dictator
9e9d1fc3-0c8a-421e-bfd1-d35ee0bb634b,first,1,100,50.0,dictator
9e9d1fc3-0c8a-421e-bfd1-d35ee0bb634b,second,1,100,,dictator
9e9d1fc3-0c8a-421e-bfd1-d35ee0bb634b,second,1,100,,dictator
ebbce96e-ece6-472f-bb55-d673ceb459f3,second,1,100,,dictator
ebbce96e-ece6-472f-bb55-d673ceb459f3,first,1,100,40.0,dictator
ebbce96e-ece6-472f-bb55-d673ceb459f3,second,1,100,,dictator
ebbce96e-ece6-472f-bb55-d673ceb459f3,first,1,100,35.0,dictator
ebbce96e-ece6-472f-bb55-d673ceb459f3,first,1,100,50.0,dictator
ebbce96e-ece6-472f-bb55-d673ceb459f3,second,1,100,,dictator
c76768b2-343f-4b56-bd62-644070544e25,first,1,0,1.0,dictator
c76768b2-343f-4b56-bd62-644070544e25,second,1,100,,dictator
c76768b2-343f-4b56-bd62-644070544e25,second,1,100,,dictator
c76768b2-343f-4b56-bd62-644070544e25,first,1,100,45.0,dictator
c76768b2-343f-4b56-bd62-644070544e25,first,1,100,50.0,dictator
c76768b2-343f-4b56-bd62-644070544e25,second,1,100,,dictator
9dea9608-3f89-4e30-a94c-fd2099cb87a0,first,1,100,50.0,dictator
9dea9608-3f89-4e30-a94c-fd2099cb87a0,first,1,100,50.0,dictator
9dea9608-3f89-4e30-a94c-fd2099cb87a0,second,1,100,,dictator
9dea9608-3f89-4e30-a94c-fd2099cb87a0,first,1,100,60.0,dictator
9dea9608-3f89-4e30-a94c-fd2099cb87a0,first,1,100,50.0,dictator
9dea9608-3f89-4e30-a94c-fd2099cb87a0,first,1,100,50.0,dictator
a03bd3de-424e-464c-bbc2-a1a0d7c1eeea,second,1,100,,dictator
a03bd3de-424e-464c-bbc2-a1a0d7c1eeea,first,1,100,40.0,dictator
a03bd3de-424e-464c-bbc2-a1a0d7c1eeea,first,1,100,17.0,dictator
a03bd3de-424e-464c-bbc2-a1a0d7c1eeea,second,1,100,,dictator
a03bd3de-424e-464c-bbc2-a1a0d7c1eeea,first,1,100,60.0,dictator
a03bd3de-424e-464c-bbc2-a1a0d7c1eeea,first,1,100,70.0,dictator
f5e18cbd-48e5-4146-8a87-8be4a87ff781,first,1,100,50.0,dictator
f5e18cbd-48e5-4146-8a87-8be4a87ff781,second,1,100,,dictator
f5e18cbd-48e5-4146-8a87-8be4a87ff781,second,1,100,,dictator
f5e18cbd-48e5-4146-8a87-8be4a87ff781,first,1,100,0.0,dictator
f5e18cbd-48e5-4146-8a87-8be4a87ff781,first,1,100,25.0,dictator
f5e18cbd-48e5-4146-8a87-8be4a87ff781,second,1,100,,dictator
b128b918-7530-42c3-a5c9-02e7c0462c78,first,1,100,0.0,dictator
b128b918-7530-42c3-a5c9-02e7c0462c78,first,1,100,0.0,dictator
b128b918-7530-42c3-a5c9-02e7c0462c78,second,1,100,,dictator
b128b918-7530-42c3-a5c9-02e7c0462c78,second,1,100,,dictator
b128b918-7530-42c3-a5c9-02e7c0462c78,first,1,100,50.0,dictator
87a77f9c-8436-44dc-9dc3-4d9c4521de3d,first,1,100,50.0,dictator
87a77f9c-8436-44dc-9dc3-4d9c4521de3d,second,1,100,,dictator
87a77f9c-8436-44dc-9dc3-4d9c4521de3d,first,1,100,0.0,dictator
87a77f9c-8436-44dc-9dc3-4d9c4521de3d,second,1,100,,dictator
87a77f9c-8436-44dc-9dc3-4d9c4521de3d,first,1,100,10.0,dictator
87a77f9c-8436-44dc-9dc3-4d9c4521de3d,second,1,100,,dictator
d20b567f-0e04-4b66-a1e6-e1119943baba,second,1,100,,dictator
d20b567f-0e04-4b66-a1e6-e1119943baba,first,1,100,0.0,dictator
d20b567f-0e04-4b66-a1e6-e1119943baba,second,1,100,,dictator
d20b567f-0e04-4b66-a1e6-e1119943baba,first,1,100,0.0,dictator
d20b567f-0e04-4b66-a1e6-e1119943baba,first,1,100,20.0,dictator
d20b567f-0e04-4b66-a1e6-e1119943baba,first,1,100,25.0,dictator
5d2062b6-b055-493f-b778-e57b018bbd7f,second,1,100,,dictator
5d2062b6-b055-493f-b778-e57b018bbd7f,first,1,100,50.0,dictator
5d2062b6-b055-493f-b778-e57b018bbd7f,first,1,100,20.0,dictator
5d2062b6-b055-493f-b778-e57b018bbd7f,second,1,100,,dictator
5d2062b6-b055-493f-b778-e57b018bbd7f,second,1,100,,dictator
5d2062b6-b055-493f-b778-e57b018bbd7f,first,1,100,50.0,dictator
71322147-0b30-402e-9420-d2326d530dc9,first,1,100,25.0,dictator
71322147-0b30-402e-9420-d2326d530dc9,first,1,100,0.0,dictator
71322147-0b30-402e-9420-d2326d530dc9,second,1,100,,dictator
71322147-0b30-402e-9420-d2326d530dc9,first,1,100,0.0,dictator
71322147-0b30-402e-9420-d2326d530dc9,second,1,100,,dictator
71322147-0b30-402e-9420-d2326d530dc9,first,1,100,0.0,dictator
ca82a528-5086-425a-8d5d-49b58ed61541,first,1,100,20.0,dictator
ca82a528-5086-425a-8d5d-49b58ed61541,first,1,100,25.0,dictator
ca82a528-5086-425a-8d5d-49b58ed61541,first,1,100,0.0,dictator
ca82a528-5086-425a-8d5d-49b58ed61541,second,1,100,,dictator
ca82a528-5086-425a-8d5d-49b58ed61541,first,1,100,1.0,dictator
ca82a528-5086-425a-8d5d-49b58ed61541,first,1,100,50.0,dictator
b0b80967-c2e3-4c03-be95-f5155dd20e2d,first,1,100,20.0,dictator
b0b80967-c2e3-4c03-be95-f5155dd20e2d,first,1,100,20.0,dictator
b0b80967-c2e3-4c03-be95-f5155dd20e2d,first,1,100,0.0,dictator
b0b80967-c2e3-4c03-be95-f5155dd20e2d,second,1,100,,dictator
b0b80967-c2e3-4c03-be95-f5155dd20e2d,second,1,100,,dictator
b0b80967-c2e3-4c03-be95-f5155dd20e2d,second,1,100,,dictator
c1879663-933e-47b7-b6c3-b85fb6746535,first,1,100,50.0,dictator
c1879663-933e-47b7-b6c3-b85fb6746535,first,1,100,50.0,dictator
c1879663-933e-47b7-b6c3-b85fb6746535,first,1,100,0.0,dictator
c1879663-933e-47b7-b6c3-b85fb6746535,second,1,100,,dictator
c1879663-933e-47b7-b6c3-b85fb6746535,first,1,100,50.0,dictator
c1879663-933e-47b7-b6c3-b85fb6746535,second,1,100,,dictator
a3ac7ef2-ce43-4569-8406-7d10d2a10e6a,second,1,100,,dictator
a3ac7ef2-ce43-4569-8406-7d10d2a10e6a,first,1,100,50.0,dictator
a3ac7ef2-ce43-4569-8406-7d10d2a10e6a,first,1,100,45.0,dictator
a3ac7ef2-ce43-4569-8406-7d10d2a10e6a,second,1,100,,dictator
a3ac7ef2-ce43-4569-8406-7d10d2a10e6a,first,1,100,50.0,dictator
a3ac7ef2-ce43-4569-8406-7d10d2a10e6a,second,1,100,,dictator
629b6b53-24c7-4575-9865-56e692b548f2,first,1,100,50.0,dictator
629b6b53-24c7-4575-9865-56e692b548f2,second,1,100,,dictator
629b6b53-24c7-4575-9865-56e692b548f2,first,1,100,0.0,dictator
629b6b53-24c7-4575-9865-56e692b548f2,second,1,100,,dictator
629b6b53-24c7-4575-9865-56e692b548f2,second,1,100,,dictator
629b6b53-24c7-4575-9865-56e692b548f2,first,1,100,50.0,dictator
1ddb29a4-7dc8-4fa4-82ff-cac12c1d534f,second,1,100,,dictator
1ddb29a4-7dc8-4fa4-82ff-cac12c1d534f,first,1,100,33.0,dictator
1ddb29a4-7dc8-4fa4-82ff-cac12c1d534f,second,1,100,,dictator
1ddb29a4-7dc8-4fa4-82ff-cac12c1d534f,first,1,100,0.0,dictator
1ddb29a4-7dc8-4fa4-82ff-cac12c1d534f,second,1,100,,dictator
1ddb29a4-7dc8-4fa4-82ff-cac12c1d534f,second,1,100,,dictator
86cf16e9-8af8-4e37-b90d-369c3e5e9b00,second,1,100,,dictator
86cf16e9-8af8-4e37-b90d-369c3e5e9b00,second,1,100,,dictator
86cf16e9-8af8-4e37-b90d-369c3e5e9b00,second,1,100,,dictator
86cf16e9-8af8-4e37-b90d-369c3e5e9b00,first,1,100,25.0,dictator
86cf16e9-8af8-4e37-b90d-369c3e5e9b00,second,1,100,,dictator
86cf16e9-8af8-4e37-b90d-369c3e5e9b00,second,1,100,,dictator
bed20c73-6fec-447f-b591-a05cd902dccb,first,1,100,49.0,dictator
bed20c73-6fec-447f-b591-a05cd902dccb,first,1,100,50.0,dictator
bed20c73-6fec-447f-b591-a05cd902dccb,second,1,100,,dictator
bed20c73-6fec-447f-b591-a05cd902dccb,first,1,100,45.0,dictator
bed20c73-6fec-447f-b591-a05cd902dccb,first,1,100,40.0,dictator
bed20c73-6fec-447f-b591-a05cd902dccb,second,1,100,,dictator
bede2405-73a4-4d7d-98bf-3f2327e49ce2,first,1,100,50.0,dictator
bede2405-73a4-4d7d-98bf-3f2327e49ce2,first,1,100,50.0,dictator
bede2405-73a4-4d7d-98bf-3f2327e49ce2,first,1,100,49.0,dictator
bede2405-73a4-4d7d-98bf-3f2327e49ce2,second,1,100,,dictator
bede2405-73a4-4d7d-98bf-3f2327e49ce2,first,1,100,50.0,dictator
bede2405-73a4-4d7d-98bf-3f2327e49ce2,first,1,100,50.0,dictator
1b701389-9ffa-45ec-9589-3cbd3bd5f062,first,1,50,0.0,dictator
1b701389-9ffa-45ec-9589-3cbd3bd5f062,first,1,100,0.0,dictator
1b701389-9ffa-45ec-9589-3cbd3bd5f062,first,1,100,31.0,dictator
1b701389-9ffa-45ec-9589-3cbd3bd5f062,first,1,100,40.0,dictator
1b701389-9ffa-45ec-9589-3cbd3bd5f062,second,1,100,,dictator
737469bd-a9e0-4041-a6e7-8285d1f95e72,second,1,100,,dictator
737469bd-a9e0-4041-a6e7-8285d1f95e72,second,1,100,,dictator
737469bd-a9e0-4041-a6e7-8285d1f95e72,first,1,100,50.0,dictator
737469bd-a9e0-4041-a6e7-8285d1f95e72,second,1,100,,dictator
737469bd-a9e0-4041-a6e7-8285d1f95e72,second,1,100,,dictator
737469bd-a9e0-4041-a6e7-8285d1f95e72,second,1,100,,dictator
1b375183-8c26-466c-b54b-45fcae17e957,first,1,100,40.0,dictator
1b375183-8c26-466c-b54b-45fcae17e957,second,1,100,,dictator
1b375183-8c26-466c-b54b-45fcae17e957,first,1,100,33.0,dictator
1b375183-8c26-466c-b54b-45fcae17e957,second,1,100,,dictator
1b375183-8c26-466c-b54b-45fcae17e957,first,1,100,33.0,dictator
1b375183-8c26-466c-b54b-45fcae17e957,first,1,67,0.0,dictator
6549c9a3-ef33-4b13-bd15-f7e2cc69cc7f,first,1,100,50.0,dictator
6549c9a3-ef33-4b13-bd15-f7e2cc69cc7f,first,1,100,35.0,dictator
6549c9a3-ef33-4b13-bd15-f7e2cc69cc7f,second,1,100,,dictator
6549c9a3-ef33-4b13-bd15-f7e2cc69cc7f,second,1,100,,dictator
6549c9a3-ef33-4b13-bd15-f7e2cc69cc7f,first,1,100,50.0,dictator
524ad701-5c4e-45cd-a5de-a43bf0297736,second,1,100,,dictator
524ad701-5c4e-45cd-a5de-a43bf0297736,first,1,100,50.0,dictator
524ad701-5c4e-45cd-a5de-a43bf0297736,second,1,100,,dictator
524ad701-5c4e-45cd-a5de-a43bf0297736,first,1,100,23.0,dictator
524ad701-5c4e-45cd-a5de-a43bf0297736,second,1,100,,dictator
524ad701-5c4e-45cd-a5de-a43bf0297736,second,1,100,,dictator
ab1e0235-fe49-4a94-a4f4-851b4f30893e,first,1,100,50.0,dictator
ab1e0235-fe49-4a94-a4f4-851b4f30893e,first,1,100,50.0,dictator
ab1e0235-fe49-4a94-a4f4-851b4f30893e,first,1,100,50.0,dictator
ab1e0235-fe49-4a94-a4f4-851b4f30893e,second,1,100,,dictator
ab1e0235-fe49-4a94-a4f4-851b4f30893e,second,1,100,,dictator
ab1e0235-fe49-4a94-a4f4-851b4f30893e,second,1,100,,dictator
88f30971-cf75-4602-b0d7-c34324911804,second,1,0,,dictator
88f30971-cf75-4602-b0d7-c34324911804,second,1,100,,dictator
88f30971-cf75-4602-b0d7-c34324911804,first,1,100,60.0,dictator
88f30971-cf75-4602-b0d7-c34324911804,second,1,100,,dictator
88f30971-cf75-4602-b0d7-c34324911804,second,1,100,,dictator
88f30971-cf75-4602-b0d7-c34324911804,second,1,100,,dictator
60bc470b-6795-48ea-8503-6170833d2735,second,1,100,,dictator
60bc470b-6795-48ea-8503-6170833d2735,second,1,100,,dictator
60bc470b-6795-48ea-8503-6170833d2735,first,1,100,50.0,dictator
60bc470b-6795-48ea-8503-6170833d2735,second,1,100,,dictator
60bc470b-6795-48ea-8503-6170833d2735,second,1,100,,dictator
60bc470b-6795-48ea-8503-6170833d2735,first,1,100,50.0,dictator
1ecfaf78-002b-4050-b1cf-0d293c1517fb,second,1,100,,dictator
1ecfaf78-002b-4050-b1cf-0d293c1517fb,second,1,100,,dictator
1ecfaf78-002b-4050-b1cf-0d293c1517fb,second,1,100,,dictator
1ecfaf78-002b-4050-b1cf-0d293c1517fb,first,1,100,0.0,dictator
1ecfaf78-002b-4050-b1cf-0d293c1517fb,second,1,100,,dictator
1ecfaf78-002b-4050-b1cf-0d293c1517fb,second,1,100,,dictator
89bdab2a-1bab-430f-b65a-fbf33be3ab06,first,1,100,0.0,dictator
89bdab2a-1bab-430f-b65a-fbf33be3ab06,second,1,100,,dictator
89bdab2a-1bab-430f-b65a-fbf33be3ab06,first,1,100,0.0,dictator
89bdab2a-1bab-430f-b65a-fbf33be3ab06,second,1,100,,dictator
89bdab2a-1bab-430f-b65a-fbf33be3ab06,second,1,100,,dictator
89bdab2a-1bab-430f-b65a-fbf33be3ab06,first,1,100,30.0,dictator
bdc29640-af92-4e2c-a28f-d78195678f1a,first,1,100,20.0,dictator
bdc29640-af92-4e2c-a28f-d78195678f1a,first,1,100,25.0,dictator
bdc29640-af92-4e2c-a28f-d78195678f1a,second,1,100,,dictator
bdc29640-af92-4e2c-a28f-d78195678f1a,first,1,100,25.0,dictator
bdc29640-af92-4e2c-a28f-d78195678f1a,second,1,100,,dictator
bdc29640-af92-4e2c-a28f-d78195678f1a,first,1,100,19.0,dictator
5e5bf567-e194-4e1a-8fd3-74218f6b0dd5,second,1,100,,dictator
5e5bf567-e194-4e1a-8fd3-74218f6b0dd5,second,1,100,,dictator
5e5bf567-e194-4e1a-8fd3-74218f6b0dd5,second,1,100,,dictator
5e5bf567-e194-4e1a-8fd3-74218f6b0dd5,first,1,100,0.0,dictator
5e5bf567-e194-4e1a-8fd3-74218f6b0dd5,first,1,100,10.0,dictator
5e5bf567-e194-4e1a-8fd3-74218f6b0dd5,first,1,100,0.0,dictator
b487f69f-66ee-40aa-b928-2ccaf6382a55,second,1,100,,dictator
b487f69f-66ee-40aa-b928-2ccaf6382a55,first,1,100,25.0,dictator
b487f69f-66ee-40aa-b928-2ccaf6382a55,second,1,100,,dictator
b487f69f-66ee-40aa-b928-2ccaf6382a55,first,1,100,24.0,dictator
b487f69f-66ee-40aa-b928-2ccaf6382a55,first,1,100,20.0,dictator
b487f69f-66ee-40aa-b928-2ccaf6382a55,first,1,100,40.0,dictator
b591eb55-97fe-4559-962b-fa2df77d8cdf,second,1,100,,dictator
b591eb55-97fe-4559-962b-fa2df77d8cdf,second,1,100,,dictator
b591eb55-97fe-4559-962b-fa2df77d8cdf,first,1,100,23.0,dictator
b591eb55-97fe-4559-962b-fa2df77d8cdf,second,1,100,,dictator
b591eb55-97fe-4559-962b-fa2df77d8cdf,second,1,100,,dictator
b591eb55-97fe-4559-962b-fa2df77d8cdf,first,1,100,40.0,dictator
2a04024f-b6f0-432c-aa00-b1f8088068c1,second,1,100,,dictator
2a04024f-b6f0-432c-aa00-b1f8088068c1,second,1,100,,dictator
2a04024f-b6f0-432c-aa00-b1f8088068c1,second,1,100,,dictator
2a04024f-b6f0-432c-aa00-b1f8088068c1,first,1,100,0.0,dictator
2a04024f-b6f0-432c-aa00-b1f8088068c1,second,1,100,,dictator
2a04024f-b6f0-432c-aa00-b1f8088068c1,second,1,100,,dictator
e031e1a9-60c4-4354-a0e3-2a6efd2e2a7b,second,1,100,,dictator
e031e1a9-60c4-4354-a0e3-2a6efd2e2a7b,first,1,100,40.0,dictator
e031e1a9-60c4-4354-a0e3-2a6efd2e2a7b,second,1,100,,dictator
e031e1a9-60c4-4354-a0e3-2a6efd2e2a7b,first,1,100,50.0,dictator
e031e1a9-60c4-4354-a0e3-2a6efd2e2a7b,first,1,100,50.0,dictator
e031e1a9-60c4-4354-a0e3-2a6efd2e2a7b,first,1,100,50.0,dictator
2a52969b-1471-4dfa-8bbc-12bee9018922,second,1,100,,dictator
2a52969b-1471-4dfa-8bbc-12bee9018922,first,1,100,20.0,dictator
2a52969b-1471-4dfa-8bbc-12bee9018922,first,1,100,0.0,dictator
2a52969b-1471-4dfa-8bbc-12bee9018922,second,1,100,,dictator
2a52969b-1471-4dfa-8bbc-12bee9018922,second,1,100,,dictator
2a52969b-1471-4dfa-8bbc-12bee9018922,second,1,100,,dictator
33c96e09-6e47-46a3-a64c-1e683c34f060,first,1,100,50.0,dictator
33c96e09-6e47-46a3-a64c-1e683c34f060,second,1,100,,dictator
33c96e09-6e47-46a3-a64c-1e683c34f060,first,1,100,50.0,dictator
33c96e09-6e47-46a3-a64c-1e683c34f060,second,1,100,,dictator
33c96e09-6e47-46a3-a64c-1e683c34f060,second,1,100,,dictator
33c96e09-6e47-46a3-a64c-1e683c34f060,second,1,100,,dictator
cf2c2ca5-224d-453a-b4ff-0b437a524f19,first,1,100,0.0,dictator
cf2c2ca5-224d-453a-b4ff-0b437a524f19,second,1,100,,dictator
cf2c2ca5-224d-453a-b4ff-0b437a524f19,second,1,100,,dictator
cf2c2ca5-224d-453a-b4ff-0b437a524f19,first,1,100,0.0,dictator
cf2c2ca5-224d-453a-b4ff-0b437a524f19,first,1,100,0.0,dictator
cf2c2ca5-224d-453a-b4ff-0b437a524f19,first,1,100,50.0,dictator
91e4c80d-d61f-4887-ad8a-a0368754c060,first,1,100,50.0,dictator
91e4c80d-d61f-4887-ad8a-a0368754c060,first,1,100,50.0,dictator
91e4c80d-d61f-4887-ad8a-a0368754c060,second,1,100,,dictator
91e4c80d-d61f-4887-ad8a-a0368754c060,first,1,100,28.0,dictator
91e4c80d-d61f-4887-ad8a-a0368754c060,first,1,100,50.0,dictator
91e4c80d-d61f-4887-ad8a-a0368754c060,first,1,100,50.0,dictator
b932f35c-af4b-4b5e-8007-257b78885edd,second,1,100,,dictator
b932f35c-af4b-4b5e-8007-257b78885edd,second,1,100,,dictator
b932f35c-af4b-4b5e-8007-257b78885edd,second,1,100,,dictator
b932f35c-af4b-4b5e-8007-257b78885edd,first,1,100,40.0,dictator
b932f35c-af4b-4b5e-8007-257b78885edd,first,1,100,20.0,dictator
b932f35c-af4b-4b5e-8007-257b78885edd,first,1,100,50.0,dictator
94a64430-2db1-4d20-a8de-f29c0c112c38,first,1,100,40.0,dictator
94a64430-2db1-4d20-a8de-f29c0c112c38,second,1,100,,dictator
94a64430-2db1-4d20-a8de-f29c0c112c38,first,1,100,10.0,dictator
94a64430-2db1-4d20-a8de-f29c0c112c38,first,1,90,0.0,dictator
94a64430-2db1-4d20-a8de-f29c0c112c38,first,1,100,40.0,dictator
